,k,k_uncert,cpu_time,runtime,fluxQ1,fluxQ2,fluxQ3,fluxQ4,fissQ1,fissQ2,fissQ3,fissQ4,fissEQ1,fissEQ2,fissEQ3,fissEQ4,flux_runcertQ1,flux_runcertQ2,flux_runcertQ3,flux_runcertQ4,fiss_runcertQ1,fiss_runcertQ2,fiss_runcertQ3,fiss_runcertQ4,fissE_runcertQ1,fissE_runcertQ2,fissE_runcertQ3,fissE_runcertQ4,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8
sample_00685,0.985222,0.00026,2.57051E+03,1.29294E+02,2.57216e+19,2.64068e+19,2.56791e+19,2.65579e+19,8.48842e+16,8.489e+16,8.48377e+16,8.49202e+16,2751100.0,2751280.0,2749590.0,2752260.0,0.00116,0.0011,0.00111,0.00118,0.00081,0.00075,0.0008,0.00083,0.00081,0.00075,0.0008,0.00083,4.16160309,3.91742836,3.94345351,2.62073077,0.959768271,1.33588267,3.94826746,5.21377944
sample_00686,0.986515,0.00025,2.56681E+03,1.29124E+02,2.53564e+19,2.54704e+19,2.54171e+19,2.56211e+19,8.47762e+16,8.49484e+16,8.48026e+16,8.47816e+16,2747600.0,2753170.0,2748450.0,2747770.0,0.00155,0.00158,0.00161,0.00161,0.00078,0.0008,0.00083,0.00077,0.00078,0.0008,0.00083,0.00077,1.97007209,4.55784306,1.43609361,0.653800392,5.99945761,4.9098163,2.60444929,5.33568967
sample_00687,0.979977,0.00024,2.55768E+03,1.28640E+02,2.62547e+19,2.57374e+19,2.55211e+19,2.60519e+19,8.47951e+16,8.49066e+16,8.48322e+16,8.48802e+16,2748210.0,2751820.0,2749410.0,2750970.0,0.00135,0.00132,0.0013,0.00128,0.00079,0.00078,0.00078,0.00079,0.00079,0.00078,0.00078,0.00079,2.81399442,0.611668749,4.73248763,0.763387585,1.09139911,0.990280437,4.82156682,2.79051934
sample_00688,0.985883,0.00024,2.56715E+03,1.28937E+02,2.57037e+19,2.55591e+19,2.58018e+19,2.54086e+19,8.48013e+16,8.49961e+16,8.47766e+16,8.4874e+16,2748410.0,2754720.0,2747610.0,2750770.0,0.00128,0.00128,0.00133,0.00128,0.00083,0.00081,0.00081,0.0008,0.00083,0.00081,0.00081,0.0008,2.25568139,2.02513921,3.55757326,5.19664395,3.9281503,6.26078083,2.32976599,0.92881318
sample_00689,0.989952,0.00022,2.56995E+03,1.29535E+02,2.57155e+19,2.53729e+19,2.55238e+19,2.49668e+19,8.49158e+16,8.49401e+16,8.47535e+16,8.48241e+16,2752120.0,2752910.0,2746860.0,2749150.0,0.00164,0.00162,0.00166,0.00165,0.00075,0.0008,0.00073,0.00079,0.00075,0.0008,0.00073,0.00079,1.62001271,1.53118362,4.86468006,3.15879179,2.01598518,5.24268213,0.968375742,1.89675124
sample_00690,0.993669,0.00022,2.59637E+03,1.30356E+02,2.55756e+19,2.60197e+19,2.70199e+19,2.58872e+19,8.48418e+16,8.49571e+16,8.48173e+16,8.48122e+16,2749720.0,2753460.0,2748930.0,2748760.0,0.00127,0.00126,0.00125,0.00128,0.00076,0.00079,0.00082,0.00076,0.00076,0.00079,0.00082,0.00076,3.11653941,6.28310758,3.6053537,4.34810117,3.7497752,4.75316312,4.80171893,3.49100867
sample_00691,0.997409,0.00022,2.57968E+03,1.29752E+02,2.4897e+19,2.57672e+19,2.61304e+19,2.4675e+19,8.48051e+16,8.48938e+16,8.48378e+16,8.4829e+16,2748530.0,2751400.0,2749590.0,2749300.0,0.00158,0.00162,0.00156,0.00154,0.00073,0.00077,0.00082,0.00081,0.00073,0.00077,0.00082,0.00081,1.14666882,3.36418389,3.35411444,2.25346452,3.38344098,3.46491666,3.55636745,3.34009402
sample_00692,0.989309,0.00024,2.57291E+03,1.29298E+02,2.57996e+19,2.56636e+19,2.63857e+19,2.62855e+19,8.49495e+16,8.48827e+16,8.48654e+16,8.4744e+16,2753210.0,2751050.0,2750490.0,2746550.0,0.00157,0.00156,0.00163,0.0016,0.00079,0.00076,0.00078,0.00083,0.00079,0.00076,0.00078,0.00083,1.42680271,4.10870904,4.02210931,4.82690759,4.98512413,4.73519253,4.52826842,4.142032
sample_00693,0.978608,0.00025,2.55892E+03,1.28742E+02,2.57843e+19,2.65881e+19,2.60952e+19,2.59395e+19,8.4808e+16,8.48361e+16,8.49625e+16,8.48554e+16,2748630.0,2749540.0,2753630.0,2750160.0,0.0014,0.00143,0.0014,0.0014,0.00082,0.00082,0.00084,0.0008,0.00082,0.00082,0.00084,0.0008,4.0935266,4.60905794,1.9911347,0.635828981,0.874693859,2.45801904,0.564842457,2.65092417
sample_00694,0.994461,0.00024,2.58316E+03,1.29875E+02,2.54479e+19,2.54287e+19,2.6071e+19,2.48536e+19,8.49144e+16,8.48335e+16,8.48179e+16,8.4889e+16,2752070.0,2749450.0,2748950.0,2751250.0,0.0018,0.00183,0.00182,0.00178,0.00078,0.00078,0.00074,0.00079,0.00078,0.00078,0.00074,0.00079,1.62518433,0.102998536,0.602097043,1.37428885,4.26668297,4.45449063,2.74523458,3.73073251
sample_00695,1.00145,0.00023,2.59246E+03,1.30121E+02,2.52024e+19,2.58284e+19,2.60017e+19,2.50189e+19,8.49187e+16,8.48536e+16,8.48282e+16,8.4886e+16,2752210.0,2750100.0,2749280.0,2751150.0,0.00163,0.00162,0.0016,0.00161,0.00081,0.00079,0.00077,0.00076,0.00081,0.00079,0.00077,0.00076,1.35464729,2.28077913,2.49056651,1.84838283,4.01724141,4.53690174,5.79417866,3.32709298
sample_00696,0.980005,0.00025,2.56221E+03,1.29041E+02,2.62118e+19,2.59747e+19,2.56936e+19,2.62638e+19,8.48897e+16,8.48967e+16,8.48022e+16,8.471e+16,2751270.0,2751500.0,2748440.0,2745450.0,0.00116,0.00114,0.00108,0.00113,0.0008,0.00076,0.00081,0.00079,0.0008,0.00076,0.00081,0.00079,3.27543848,0.196543041,4.56278154,4.34183893,5.96202437,0.972063681,5.70705284,3.21659869
sample_00697,0.995882,0.00023,2.57825E+03,1.29592E+02,2.5242e+19,2.4936e+19,2.56815e+19,2.64041e+19,8.49054e+16,8.48635e+16,8.47708e+16,8.48431e+16,2751780.0,2750420.0,2747420.0,2749760.0,0.00151,0.00151,0.00159,0.00156,0.0008,0.00081,0.00079,0.00077,0.0008,0.00081,0.00079,0.00077,1.37939704,4.81703177,3.62749362,0.500269406,2.93219006,5.7263502,5.06974472,5.29175655
sample_00698,0.987117,0.00023,2.56614E+03,1.29030E+02,2.63918e+19,2.55367e+19,2.53951e+19,2.58635e+19,8.47907e+16,8.48654e+16,8.48423e+16,8.4801e+16,2748060.0,2750490.0,2749740.0,2748400.0,0.00152,0.00142,0.0014,0.00148,0.00081,0.0008,0.0008,0.00077,0.00081,0.0008,0.0008,0.00077,1.01295148,5.79492968,0.676737946,0.257177995,5.13090381,0.456172964,2.32435582,5.07923637
sample_00699,0.986033,0.00025,2.56593E+03,1.28944E+02,2.64648e+19,2.62264e+19,2.54462e+19,2.58542e+19,8.48071e+16,8.48346e+16,8.49006e+16,8.4849e+16,2748600.0,2749490.0,2751630.0,2749960.0,0.00149,0.00148,0.00145,0.0015,0.00081,0.00082,0.0008,0.00084,0.00081,0.00082,0.0008,0.00084,0.341580007,3.25730229,4.38558628,2.82721643,6.17130954,0.439413393,2.73803977,4.45898395
sample_00700,0.993001,0.00025,2.57362E+03,1.29300E+02,2.65781e+19,2.69019e+19,2.5545e+19,2.55218e+19,8.49159e+16,8.48075e+16,8.4763e+16,8.49067e+16,2752120.0,2748610.0,2747170.0,2751820.0,0.00137,0.00142,0.0014,0.00139,0.00081,0.0008,0.00077,0.00081,0.00081,0.0008,0.00077,0.00081,5.34588106,1.76782731,3.181348,2.57683771,5.42823559,1.21704781,4.34174582,2.88563048
sample_00701,0.994271,0.00023,2.58276E+03,1.29857E+02,2.58126e+19,2.63788e+19,2.54457e+19,2.55984e+19,8.49111e+16,8.4815e+16,8.48579e+16,8.49398e+16,2751970.0,2748850.0,2750240.0,2752890.0,0.00149,0.00153,0.00148,0.00151,0.00077,0.00081,0.00083,0.00081,0.00077,0.00081,0.00083,0.00081,0.445714455,4.51506292,2.97639663,2.24498373,2.30372999,0.200451544,2.76376647,5.55937007
sample_00702,0.990398,0.00024,2.58073E+03,1.29792E+02,2.53645e+19,2.53061e+19,2.54022e+19,2.48005e+19,8.49239e+16,8.48882e+16,8.49317e+16,8.48238e+16,2752380.0,2751230.0,2752630.0,2749140.0,0.00127,0.00129,0.00127,0.00123,0.00077,0.0008,0.00074,0.00079,0.00077,0.0008,0.00074,0.00079,5.28921087,6.27324267,5.97757758,2.05125066,4.0434761,6.00500223,3.77349201,3.71235867
sample_00703,0.992788,0.00022,2.57883E+03,1.29598E+02,2.54569e+19,2.59205e+19,2.57296e+19,2.52644e+19,8.49719e+16,8.4831e+16,8.48333e+16,8.47692e+16,2753940.0,2749370.0,2749450.0,2747370.0,0.00127,0.0013,0.00132,0.00129,0.00083,0.00082,0.00079,0.00085,0.00083,0.00082,0.00079,0.00085,6.10876893,5.18641886,1.93580659,1.25666561,4.40355311,5.62858054,4.39775499,2.21602152
sample_00704,0.98744,0.00024,2.58069E+03,1.29592E+02,2.55142e+19,2.60458e+19,2.53839e+19,2.50975e+19,8.48998e+16,8.48448e+16,8.47826e+16,8.48308e+16,2751600.0,2749820.0,2747800.0,2749360.0,0.00143,0.00149,0.00145,0.0014,0.00074,0.00075,0.00079,0.00083,0.00074,0.00075,0.00079,0.00083,2.47600693,6.08523973,3.25054975,3.9354536,2.63793484,0.668776059,1.33248636,1.24839051
sample_00705,0.979851,0.00024,2.57980E+03,1.29659E+02,2.56697e+19,2.62674e+19,2.57394e+19,2.5529e+19,8.4738e+16,8.48728e+16,8.48716e+16,8.49194e+16,2746360.0,2750730.0,2750690.0,2752240.0,0.00127,0.00132,0.0013,0.00128,0.0008,0.00079,0.00079,0.00082,0.0008,0.00079,0.00079,0.00082,2.20955416,3.55728659,5.97353923,3.23025752,5.55181611,0.292156295,1.78587394,1.51793656
sample_00706,0.985558,0.00026,2.57693E+03,1.29573E+02,2.65965e+19,2.54325e+19,2.52455e+19,2.58793e+19,8.48111e+16,8.48108e+16,8.47508e+16,8.49361e+16,2748720.0,2748720.0,2746770.0,2752780.0,0.00178,0.00174,0.00168,0.00173,0.00081,0.00081,0.00078,0.00074,0.00081,0.00081,0.00078,0.00074,1.66763068,0.427781059,0.552570334,6.28268551,1.25308564,1.9609969,3.11244173,4.64069772
sample_00707,0.981778,0.00024,2.57061E+03,1.29309E+02,2.51587e+19,2.58701e+19,2.50779e+19,2.53459e+19,8.48057e+16,8.47813e+16,8.48998e+16,8.49054e+16,2748550.0,2747760.0,2751600.0,2751780.0,0.00131,0.00129,0.00129,0.00133,0.00081,0.00082,0.00085,0.00082,0.00081,0.00082,0.00085,0.00082,2.66687727,4.84929605,3.00604366,1.22476174,1.10591894,0.509951894,5.92898475,2.93869353
sample_00708,0.994077,0.00024,2.57641E+03,1.29409E+02,2.57142e+19,2.62621e+19,2.48856e+19,2.54007e+19,8.48438e+16,8.48212e+16,8.47164e+16,8.48649e+16,2749780.0,2749050.0,2745660.0,2750470.0,0.00168,0.00166,0.00166,0.0017,0.00078,0.00075,0.00079,0.00079,0.00078,0.00075,0.00079,0.00079,2.42392931,0.760244582,2.50866706,2.11292634,1.51251728,1.17769681,0.636717426,4.99904715
sample_00709,0.990152,0.00024,2.58063E+03,1.29724E+02,2.57247e+19,2.53988e+19,2.67086e+19,2.60644e+19,8.48271e+16,8.48547e+16,8.48386e+16,8.48058e+16,2749240.0,2750140.0,2749620.0,2748550.0,0.0018,0.00181,0.00181,0.00174,0.00079,0.00077,0.00081,0.00075,0.00079,0.00077,0.00081,0.00075,5.8932259,4.78571384,4.52819658,0.0584667695,3.58099616,5.27715544,3.23473292,4.9988802
sample_00710,0.981646,0.00025,2.56435E+03,1.28958E+02,2.47579e+19,2.50933e+19,2.61321e+19,2.55516e+19,8.48784e+16,8.48466e+16,8.47934e+16,8.4846e+16,2750910.0,2749880.0,2748160.0,2749860.0,0.00152,0.00155,0.00158,0.00156,0.00085,0.00083,0.00081,0.00077,0.00085,0.00083,0.00081,0.00077,3.36887998,4.07510974,5.60568034,0.607329485,2.7049768,5.73247411,4.86752599,2.86398217
sample_00711,0.991716,0.00023,2.57544E+03,1.29364E+02,2.58016e+19,2.56699e+19,2.61326e+19,2.54069e+19,8.4933e+16,8.4822e+16,8.48741e+16,8.48251e+16,2752680.0,2749080.0,2750770.0,2749180.0,0.00151,0.00154,0.00156,0.00155,0.00086,0.00082,0.00074,0.00077,0.00086,0.00082,0.00074,0.00077,2.23112647,1.44790841,1.58101986,6.27173069,3.72310684,2.87480731,2.20606078,4.44451238
sample_00712,0.983544,0.00026,2.56348E+03,1.28704E+02,2.61749e+19,2.64394e+19,2.63299e+19,2.57385e+19,8.47467e+16,8.48976e+16,8.47154e+16,8.47893e+16,2746640.0,2751530.0,2745630.0,2748020.0,0.00158,0.00158,0.00165,0.00163,0.00079,0.00079,0.00077,0.0008,0.00079,0.00079,0.00077,0.0008,5.05547987,2.74150734,4.57417872,3.02799603,0.480481305,3.99379101,2.26361939,3.71925554
sample_00713,0.998428,0.00024,2.58699E+03,1.29948E+02,2.53824e+19,2.54609e+19,2.64419e+19,2.60714e+19,8.49431e+16,8.48347e+16,8.48863e+16,8.47679e+16,2753000.0,2749490.0,2751160.0,2747320.0,0.0014,0.00134,0.00141,0.00146,0.00074,0.00079,0.00075,0.00079,0.00074,0.00079,0.00075,0.00079,0.841097342,4.29876839,3.69096834,1.37748159,2.8305784,4.75736015,0.452717339,0.0707562362
sample_00714,0.987825,0.00024,2.57851E+03,1.29412E+02,2.56746e+19,2.55499e+19,2.56294e+19,2.59494e+19,8.48219e+16,8.47853e+16,8.48983e+16,8.47329e+16,2749080.0,2747890.0,2751550.0,2746190.0,0.00162,0.00163,0.0016,0.00162,0.00079,0.00081,0.00079,0.0008,0.00079,0.00081,0.00079,0.0008,5.70476602,4.66524555,2.42133169,6.10936324,1.75802821,2.80591184,3.78947882,4.78750279
sample_00715,0.984553,0.00025,2.56954E+03,1.29302E+02,2.59144e+19,2.50644e+19,2.5371e+19,2.57953e+19,8.50331e+16,8.49623e+16,8.46814e+16,8.49802e+16,2755920.0,2753630.0,2744520.0,2754210.0,0.00149,0.00149,0.00146,0.00143,0.00077,0.0008,0.00082,0.0008,0.00077,0.0008,0.00082,0.0008,4.75940023,1.7933823,4.57597638,5.16048121,5.64960326,2.7259052,2.64668916,5.80140552
sample_00716,0.991292,0.00024,2.58511E+03,1.29879E+02,2.58148e+19,2.55446e+19,2.68342e+19,2.58268e+19,8.48361e+16,8.48144e+16,8.4819e+16,8.48395e+16,2749540.0,2748830.0,2748980.0,2749650.0,0.00132,0.00131,0.00134,0.00132,0.00081,0.00078,0.00081,0.00084,0.00081,0.00078,0.00081,0.00084,5.10331481,2.15636591,4.07837237,5.03686885,3.15342566,3.44011011,4.68372654,2.64802488
sample_00717,0.992513,0.00026,2.57555E+03,1.29439E+02,2.55616e+19,2.59193e+19,2.67821e+19,2.54649e+19,8.48826e+16,8.47924e+16,8.486e+16,8.47311e+16,2751040.0,2748120.0,2750310.0,2746130.0,0.00132,0.00134,0.00141,0.00139,0.00081,0.00078,0.00079,0.00081,0.00081,0.00078,0.00079,0.00081,2.87087436,0.268987878,0.304884501,3.79439842,2.71279262,4.32318817,2.39605671,4.45928066
sample_00718,0.982817,0.00024,2.57071E+03,1.29272E+02,2.56747e+19,2.61308e+19,2.51393e+19,2.54242e+19,8.48535e+16,8.47892e+16,8.48184e+16,8.48407e+16,2750100.0,2748020.0,2748960.0,2749690.0,0.00145,0.00151,0.0015,0.00143,0.00081,0.00077,0.00081,0.00079,0.00081,0.00077,0.00081,0.00079,5.49039972,3.29361882,1.38897365,4.39999239,0.54444657,1.90766918,3.44795448,1.36603899
sample_00719,0.993179,0.00024,2.58704E+03,1.29863E+02,2.57285e+19,2.58092e+19,2.5434e+19,2.54226e+19,8.48934e+16,8.48184e+16,8.48319e+16,8.49718e+16,2751390.0,2748960.0,2749400.0,2753930.0,0.00139,0.00135,0.00138,0.00141,0.00078,0.0008,0.00081,0.0008,0.00078,0.0008,0.00081,0.0008,2.08187957,0.560070334,0.979307796,3.85562232,2.11848821,5.61862807,4.30232047,4.22965227
sample_00720,0.990996,0.00024,2.58838E+03,1.30027E+02,2.51841e+19,2.56924e+19,2.62977e+19,2.541e+19,8.4915e+16,8.49458e+16,8.46467e+16,8.49089e+16,2752090.0,2753090.0,2743400.0,2751890.0,0.00121,0.00122,0.00122,0.00119,0.00081,0.00083,0.00078,0.00075,0.00081,0.00083,0.00078,0.00075,4.18606929,5.79486965,0.739259412,1.48299916,2.22442744,3.71925447,2.27685107,0.280333469
sample_00721,0.991148,0.00024,2.57681E+03,1.29532E+02,2.55702e+19,2.50683e+19,2.58079e+19,2.64748e+19,8.48743e+16,8.48871e+16,8.48077e+16,8.48608e+16,2750770.0,2751190.0,2748620.0,2750340.0,0.00169,0.0017,0.00174,0.00174,0.00079,0.00074,0.00078,0.00082,0.00079,0.00074,0.00078,0.00082,4.46470056,1.71885975,5.35607428,4.61808159,4.44745948,2.43808584,4.76415273,0.644078751
sample_00722,0.994555,0.00024,2.58082E+03,1.29587E+02,2.52496e+19,2.5002e+19,2.64102e+19,2.56076e+19,8.47789e+16,8.49328e+16,8.48318e+16,8.47963e+16,2747680.0,2752670.0,2749400.0,2748240.0,0.00125,0.00128,0.00131,0.00127,0.00079,0.00076,0.00079,0.00082,0.00079,0.00076,0.00079,0.00082,0.456146219,3.736934,5.25325187,4.17354784,3.77139842,4.65720535,2.82650103,6.22350181
sample_00723,0.992095,0.00025,2.57811E+03,1.29444E+02,2.61032e+19,2.56923e+19,2.5378e+19,2.54674e+19,8.4833e+16,8.46993e+16,8.49797e+16,8.48608e+16,2749430.0,2745100.0,2754190.0,2750330.0,0.00123,0.00124,0.00121,0.00122,0.00082,0.0008,0.00078,0.00078,0.00082,0.0008,0.00078,0.00078,0.673367631,2.55945686,1.82340416,4.94106793,5.31650363,4.95166209,2.1795759,5.15449209
sample_00724,0.989662,0.00023,2.57003E+03,1.29248E+02,2.5672e+19,2.5556e+19,2.53473e+19,2.62621e+19,8.49916e+16,8.48603e+16,8.47486e+16,8.48521e+16,2754580.0,2750320.0,2746700.0,2750060.0,0.00155,0.00157,0.00157,0.00155,0.00076,0.00083,0.00078,0.00077,0.00076,0.00083,0.00078,0.00077,1.36441482,3.71731173,4.63031185,2.80304688,0.905821899,2.37004476,0.447288196,0.0131913661
sample_00725,0.983475,0.00023,2.56395E+03,1.28809E+02,2.55663e+19,2.56955e+19,2.55097e+19,2.55918e+19,8.47835e+16,8.47939e+16,8.49142e+16,8.4901e+16,2747840.0,2748170.0,2752070.0,2751640.0,0.00152,0.0015,0.00148,0.00153,0.00084,0.00083,0.00081,0.0008,0.00084,0.00083,0.00081,0.0008,5.24571307,3.30843345,5.54525726,2.37050746,0.858508079,2.71579018,2.90657693,4.60726107
sample_00726,0.984318,0.00023,2.57615E+03,1.29277E+02,2.54825e+19,2.58361e+19,2.56628e+19,2.57598e+19,8.49444e+16,8.49165e+16,8.48234e+16,8.47157e+16,2753050.0,2752140.0,2749120.0,2745640.0,0.00114,0.00117,0.00117,0.00116,0.0008,0.0008,0.00081,0.0008,0.0008,0.0008,0.00081,0.0008,2.54523725,5.10844815,0.550126393,4.18779733,5.13570909,5.87296459,2.7065015,5.21964595
sample_00727,0.983655,0.00025,2.57065E+03,1.29260E+02,2.60357e+19,2.64834e+19,2.56645e+19,2.62246e+19,8.48435e+16,8.49295e+16,8.47397e+16,8.49184e+16,2749780.0,2752560.0,2746410.0,2752210.0,0.00139,0.00139,0.0014,0.00144,0.0008,0.00079,0.00085,0.00076,0.0008,0.00079,0.00085,0.00076,4.71804859,3.19853696,2.18179244,0.904986677,6.07301846,0.224156438,3.25967795,5.10165295
sample_00728,0.982633,0.00024,2.57013E+03,1.29267E+02,2.59975e+19,2.55711e+19,2.61251e+19,2.6723e+19,8.49371e+16,8.48874e+16,8.48709e+16,8.48514e+16,2752810.0,2751200.0,2750670.0,2750030.0,0.00151,0.00146,0.00151,0.00155,0.00081,0.0008,0.00083,0.00081,0.00081,0.0008,0.00083,0.00081,1.87856816,4.64582469,4.69014667,5.18953574,1.70705382,2.32800905,0.155762915,1.1314728
sample_00729,0.98447,0.00024,2.56556E+03,1.28928E+02,2.52215e+19,2.60689e+19,2.63344e+19,2.53249e+19,8.48416e+16,8.48741e+16,8.48341e+16,8.48182e+16,2749720.0,2750770.0,2749470.0,2748960.0,0.00166,0.00167,0.00167,0.00162,0.00075,0.00075,0.00078,0.00079,0.00075,0.00075,0.00078,0.00079,2.90916632,3.2440086,5.55836402,2.46463468,3.52777312,6.17801263,3.18575163,3.7566638
sample_00730,0.985462,0.00025,2.57147E+03,1.29192E+02,2.50028e+19,2.53651e+19,2.58408e+19,2.55013e+19,8.48582e+16,8.48927e+16,8.4825e+16,8.49742e+16,2750250.0,2751370.0,2749180.0,2754010.0,0.00157,0.0016,0.00162,0.00162,0.00076,0.00076,0.00077,0.00081,0.00076,0.00076,0.00077,0.00081,2.36195775,3.4605004,5.35419716,1.65468224,3.31313897,0.225083364,0.816916296,0.88696706
sample_00731,0.989371,0.00024,2.56884E+03,1.29426E+02,2.48068e+19,2.53219e+19,2.65501e+19,2.51068e+19,8.48409e+16,8.47674e+16,8.48668e+16,8.48557e+16,2749690.0,2747310.0,2750530.0,2750170.0,0.00123,0.00125,0.00128,0.0012,0.00078,0.00082,0.00077,0.0008,0.00078,0.00082,0.00077,0.0008,2.43768901,4.58568625,0.330603757,1.23400077,3.07984034,3.5512027,2.7201083,4.12795032
sample_00732,0.993524,0.00024,2.58014E+03,1.29590E+02,2.61217e+19,2.64298e+19,2.50334e+19,2.46664e+19,8.48486e+16,8.48299e+16,8.47377e+16,8.49028e+16,2749940.0,2749330.0,2746350.0,2751690.0,0.0015,0.00154,0.00154,0.00151,0.0008,0.00081,0.00077,0.0008,0.0008,0.00081,0.00077,0.0008,1.42274659,1.41272879,2.86721563,3.20867767,0.664590636,3.05642808,2.23461773,2.77737525
sample_00733,1.00383,0.00024,2.59157E+03,1.29895E+02,2.46495e+19,2.56665e+19,2.60326e+19,2.52482e+19,8.47538e+16,8.48444e+16,8.49185e+16,8.49977e+16,2746870.0,2749800.0,2752200.0,2754770.0,0.00128,0.00128,0.00134,0.00126,0.00083,0.00079,0.0008,0.00081,0.00083,0.00079,0.0008,0.00081,5.3245545,5.32436411,2.43272647,2.07909426,3.61432882,4.54354983,5.44013423,4.60410848
sample_00734,0.988917,0.00024,2.57703E+03,1.29544E+02,2.56501e+19,2.5915e+19,2.58301e+19,2.56992e+19,8.49156e+16,8.48901e+16,8.49476e+16,8.47463e+16,2752110.0,2751290.0,2753150.0,2746630.0,0.0012,0.00115,0.0012,0.00123,0.00077,0.00081,0.00076,0.00077,0.00077,0.00081,0.00076,0.00077,5.8174947,4.86898896,2.65929118,4.96079167,2.91741756,2.20389161,5.06892222,3.24579563
sample_00735,0.991699,0.00025,2.57706E+03,1.29523E+02,2.65456e+19,2.59672e+19,2.52673e+19,2.58636e+19,8.49813e+16,8.48528e+16,8.477e+16,8.47847e+16,2754240.0,2750080.0,2747390.0,2747870.0,0.00165,0.00157,0.00155,0.00156,0.00077,0.00081,0.00077,0.00076,0.00077,0.00081,0.00077,0.00076,5.72984726,1.91406303,1.27958997,1.21628354,1.795536,0.96086793,0.491817581,0.810375889
sample_00736,0.98846,0.00024,2.57711E+03,1.29714E+02,2.50519e+19,2.54476e+19,2.59173e+19,2.55565e+19,8.47655e+16,8.48097e+16,8.48293e+16,8.48847e+16,2747250.0,2748680.0,2749320.0,2751110.0,0.00145,0.00138,0.0014,0.00144,0.00079,0.00077,0.00081,0.00077,0.00079,0.00077,0.00081,0.00077,2.71482234,5.64557669,4.83308071,1.8438643,3.4725032,2.12525119,5.17928456,2.26638637
sample_00737,0.986821,0.00025,2.57083E+03,1.29066E+02,2.51978e+19,2.52735e+19,2.5409e+19,2.55149e+19,8.47828e+16,8.47898e+16,8.49233e+16,8.48179e+16,2747810.0,2748040.0,2752360.0,2748950.0,0.00143,0.00142,0.00143,0.00148,0.0008,0.00077,0.00082,0.00081,0.0008,0.00077,0.00082,0.00081,1.81846459,3.1887374,1.14083018,5.1938458,3.41584539,1.06272497,4.65138956,3.95475897
sample_00738,0.988505,0.00025,2.57034E+03,1.29435E+02,2.67202e+19,2.63741e+19,2.54608e+19,2.60614e+19,8.499e+16,8.49362e+16,8.47896e+16,8.4832e+16,2754520.0,2752780.0,2748030.0,2749400.0,0.00113,0.00115,0.00108,0.00114,0.00081,0.00078,0.00083,0.00078,0.00081,0.00078,0.00083,0.00078,4.89235148,1.25683702,0.54424872,1.95143624,6.13582059,0.953479272,2.63668223,6.05103444
sample_00756,0.9764,0.00024,2.55711E+03,1.28714E+02,2.57577e+19,2.53365e+19,2.55969e+19,2.63199e+19,8.48144e+16,8.47279e+16,8.49907e+16,8.49306e+16,2748840.0,2746030.0,2754550.0,2752600.0,0.00166,0.00168,0.00166,0.00169,0.00079,0.00081,0.00078,0.00077,0.00079,0.00081,0.00078,0.00077,3.3289429,2.66717745,5.61311555,5.90709291,0.479428757,6.00585984,1.76364812,6.0919493
sample_00757,0.998861,0.00022,2.58104E+03,1.29921E+02,2.44666e+19,2.55962e+19,2.62027e+19,2.48579e+19,8.48329e+16,8.48561e+16,8.49676e+16,8.4914e+16,2749430.0,2750180.0,2753790.0,2752060.0,0.00135,0.00136,0.00137,0.00136,0.00083,0.00085,0.00077,0.00082,0.00083,0.00085,0.00077,0.00082,3.89173135,5.69792519,1.02427635,2.2591494,3.32440572,3.85118582,3.95370143,4.43056444
sample_00758,0.999456,0.00026,2.58209E+03,1.29746E+02,2.62135e+19,2.49242e+19,2.49933e+19,2.56743e+19,8.48534e+16,8.47211e+16,8.492e+16,8.47891e+16,2750090.0,2745810.0,2752250.0,2748010.0,0.00162,0.00155,0.00155,0.0016,0.00079,0.00079,0.0008,0.00081,0.00079,0.00079,0.0008,0.00081,0.0363339569,1.24435705,5.31966946,3.49117699,3.3127154,0.393401218,5.01620503,4.74664732
sample_00776,0.983813,0.00026,2.57129E+03,1.29424E+02,2.54901e+19,2.59007e+19,2.58723e+19,2.65476e+19,8.48753e+16,8.49338e+16,8.48036e+16,8.46885e+16,2750810.0,2752700.0,2748480.0,2744750.0,0.00139,0.00138,0.00133,0.00137,0.00083,0.00079,0.00076,0.00076,0.00083,0.00079,0.00076,0.00076,3.85069553,3.4896602,2.14550566,5.76922436,0.753493355,2.83383343,5.60452662,4.4382015
sample_00777,0.985978,0.00025,2.57218E+03,1.29603E+02,2.52967e+19,2.60673e+19,2.52911e+19,2.52771e+19,8.50068e+16,8.48477e+16,8.48233e+16,8.47144e+16,2755070.0,2749910.0,2749120.0,2745590.0,0.00138,0.00138,0.00135,0.00136,0.00081,0.00079,0.00082,0.00078,0.00081,0.00079,0.00081,0.00078,4.2556173,5.67988637,1.62081823,1.32820176,5.36729599,0.126384965,0.566181085,1.24676343
sample_00778,0.982347,0.00024,2.57204E+03,1.29478E+02,2.51276e+19,2.56073e+19,2.63539e+19,2.59246e+19,8.48791e+16,8.48433e+16,8.48949e+16,8.49809e+16,2750930.0,2749770.0,2751440.0,2754230.0,0.00148,0.00146,0.00146,0.00153,0.00084,0.00079,0.00082,0.00076,0.00084,0.00079,0.00082,0.00076,3.54717217,4.03709354,5.53265979,3.80739421,1.31299548,3.93100036,6.19665298,2.09221617
